Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
edu.cmu.sphinx.trainer	SimpleControlFile	6	0.26666666666666666	2.3333333333333335	67	0.9139996776166078	39655.753563276085	18	1	1	7	7	51.87735574565738	56	98	1	1	101.87610512494462	0.0	0.0	0.3055555555555556	1	14.0	6	2741.9990328498234	0	1	6	0.0	1	0	14	0	1	5	1	28	521	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist	15	0.09930313588850175	1.3333333333333333	145	1.969924152932851	55078.381086475056	56	1	1	16	26	140.64977352248775	311	195	0	1	107.26585370178894	0.0	0.0	0.11707317073170732	1	58.0	4	5909.772458798553	0	5	26	0.0	1	0	20	0	1	10	1	52	1050	1	0	FALSE
edu.cmu.sphinx.util	SphinxLogFormatter	3	0.25	1.6666666666666667	22	0.33928057506669046	11796.705977417096	5	1	1	4	2	61.052801729564095	28	33	1	1	111.05155110885133	0.0	0.5	0.6666666666666666	0	1.0	3	1017.8417252000713	0	1	1	0.0	1	1	5	0	1	2	0	4	200	1	0	FALSE
edu.cmu.sphinx.frontend.util	StreamCepstrumSource	5	0.44047619047619047	3.4	101	1.2694709973416478	61216.96496414018	26	1	1	5	18	79.63920745301827	78	127	5	1	89.99609212666861	0.0	0.5	0.4	0	0.0	11	3808.4129920249434	1	1	13	0.13333333333333333	1	1	17	0	0	4	0	21	683	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	Saver	11	0.0	1.0	12	0.04523534840626831	203.55906782820733	11	0	1	11	4	143.14741128087582	59	13	2	1	161.02023155248708	0.0	0.0	0.0	0	11.0	1	135.70604521880495	0	8	2	0.0	0	0	11	0	0	3	0	12	59	1	0	FALSE
demo.sphinx.confidence	Confidence	3	0.5	4.333333333333333	57	0.9444675594342764	51698.491693083335	4	1	1	4	13	57.380533042325126	19	83	1	1	89.60219614929888	0.0	0.0	0.6666666666666666	1	1.0	9	2833.4026783028294	0	0	12	0.0	1	0	13	0	1	3	0	8	468	1	0	FALSE
edu.cmu.sphinx.util	SimpleBatchManager	6	0.2333333333333333	1.8333333333333333	38	0.3799506443461718	16986.55757828474	12	1	1	6	4	82.42883231938623	41	53	1	1	114.65049542635998	0.0	0.0	0.3611111111111111	0	14.0	5	1139.8519330385154	0	3	3	0.0	1	0	11	0	0	3	1	8	253	1	0	FALSE
edu.cmu.sphinx.research.parallel	SameStampScoreCombiner	5	0.0	3.0	71	0.8683184617704243	37221.63455850462	5	0	1	5	3	49.02756977643658	53	78	0	1	97.50458067121247	0.0	0.0	0.0	1	5.0	5	2604.955385311273	0	2	3	0.0	1	0	15	0	0	3	1	17	492	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchNISTRecognizer$CTLIterator	5	0.16666666666666666	1.4	22	0.2010448937184538	4830.223087471415	8	1	1	5	0	124.95826446351856	0	33	0	1	124.95826446351856	0.0	0.0	0.4666666666666667	0	1.0	3	603.1346811553614	0	2	0	0.0	1	0	7	0	0	3	1	0	146	1	0	FALSE
edu.cmu.sphinx.research.parallel	ParallelSearchManager	27	0.09752747252747253	2.7037037037037037	317	3.8168305184425995	159772.31486669468	55	1	1	27	33	52.221598824409966	243	419	0	1	102.2203482036972	0.0	0.0	0.12962962962962962	1	274.0	9	11450.491555327799	0	7	33	0.0	1	0	73	0	0	20	1	95	2145	1	0	FALSE
edu.cmu.sphinx.linguist.flat	SentenceHMMState	50	0.0022675736961451248	1.52	211	1.8732142607801567	53480.167503276745	68	1	1	50	34	106.71826010136138	277	278	29	1	124.59108037297264	15.0	0.0	0.057777777777777775	1	1142.0	7	5619.64278234047	0	17	8	0.0	1	0	76	15	0	33	1	57	1290	1	0	FALSE
edu.cmu.sphinx.frontend	FloatData	6	0.1	1.1666666666666667	23	0.16997461326472024	3082.283935844749	10	1	0	6	9	89.52937366617634	42	33	8	1	131.82052625736108	0.0	0.0	0.3333333333333333	0	22.0	2	509.9238397941607	1	1	1	0.0	1	0	7	0	0	5	1	7	132	1	0	FALSE
demo.jsapi.cardmatch	CardMatchFrame$WindowAdapter	1	0.0	1.0	3	0.018201504169791678	128.5112812734376	1	0	1	1	0	136.59490383525065	0	4	0	1	136.59490383525065	0.0	0.0	0.0	0	1.0	1	54.604512509375034	0	0	0	0.0	1	0	1	0	0	1	0	0	17	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate.trainer	ModelInitializerLoader	31	0.04444444444444444	2.2903225806451615	384	4.8127808886773735	258446.98871445472	61	1	1	32	18	49.677834911835305	282	467	1	1	99.67658429112254	0.0	0.0	0.07634408602150537	1	512.0	9	14438.34266603212	0	16	18	0.0	1	0	71	0	1	15	1	85	2563	0	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$WordNode	6	0.2	1.0	16	0.10457345920323795	1167.932929647944	7	1	1	6	3	123.8705844624323	31	24	0	1	141.74340473404357	0.0	0.5	0.8333333333333334	0	0.0	1	313.72037760971386	0	5	3	0.0	1	1	6	0	0	1	0	6	91	0	0	FALSE
edu.cmu.sphinx.decoder.search	Token	37	0.013888888888888888	1.3783783783783783	159	1.5821003599821997	43570.512780176105	53	1	1	39	50	81.99350450681304	262	231	41	1	124.28465709799778	2.0	0.0	0.07601351351351351	1	819.0	4	4746.301079946599	0	13	9	0.0	1	0	51	2	2	24	1	41	1049	1	0	FALSE
demo.sphinx.zipcity	ZipRecognizer	11	0.0	1.9090909090909092	76	0.7674286510254567	16789.90691685422	15	1	1	13	8	116.98975101098807	53	97	1	1	116.75399061870579	0.0	0.0	0.25	1	44.0	4	2302.28595307637	1	2	7	0.0	1	0	21	0	2	9	1	12	500	1	0	FALSE
edu.cmu.sphinx.util.props	ValidatingPropertySheet	25	0.013888888888888888	3.2	264	3.4644291982843054	174930.05419135935	31	1	1	28	7	55.047146491009634	215	363	1	1	103.15242825754844	0.0	0.0	0.18	1	112.0	10	10393.287594852916	0	12	7	0.0	1	0	80	0	3	13	1	39	1969	0	0	FALSE
edu.cmu.sphinx.instrumentation	RejectionTracker	7	0.2777777777777778	2.2857142857142856	70	0.7297554619829355	17689.15511566194	22	1	1	7	11	58.2359692096133	72	101	0	1	106.71298010438919	0.0	0.0	0.3047619047619048	1	17.0	5	2189.2663859488066	0	1	11	0.0	1	0	16	0	0	6	1	21	453	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioData	9	0.07500000000000001	1.1111111111111112	35	0.33263049319087284	5568.619055673017	14	1	1	10	8	88.9044373395907	65	55	8	1	131.19558993077544	1.0	0.0	0.26666666666666666	1	35.0	2	997.8914795726186	0	1	1	0.0	1	0	10	1	1	8	0	22	238	1	0	FALSE
edu.cmu.sphinx.util	SocketCommandClient$CommandInterface	2	0.0	1.5	13	0.08900732863568488	2590.0927061470143	2	0	1	2	1	117.37148757922768	0	13	0	1	117.37148757922768	0.0	0.0	0.0	0	2.0	2	267.0219859070546	0	2	1	0.0	1	0	3	0	0	0	0	0	62	0	0	FALSE
edu.cmu.sphinx.result	ConfidenceScorer	1	0.0	1.0	2	0.009217161484801076	41.47722668160484	1	0	0	1	9	100.19938869938088	46	3	7	1	147.03102140984078	0.0	0.0	0.0	0	1.0	1	27.651484454403228	0	1	2	0.0	0	0	1	0	0	0	0	2	11	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist$LexTreeSearchGraph	3	0.5	1.0	8	0.03818947501009619	330.00753134555316	4	1	1	3	2	111.47363166570909	20	12	0	1	143.69529477268284	0.0	0.0	0.6666666666666666	0	4.0	1	114.56842503028857	0	1	2	0.0	0	0	3	0	0	2	1	4	37	0	0	FALSE
edu.cmu.sphinx.frontend.transform	DiscreteFourierTransform	12	0.11363636363636363	3.1666666666666665	171	1.8021516478062996	111852.6400737138	24	1	1	12	9	130.10716904536298	242	199	0	1	96.72324922466416	0.0	0.5	0.1875	1	48.0	6	5406.454943418898	1	2	9	0.09090909090909091	1	1	38	0	0	10	0	35	1065	1	0	FALSE
edu.cmu.sphinx.tools.corpusBrowser	WordSpectrogramPanel	4	0.3333333333333333	3.75	82	1.4469883188911548	152001.63802417342	9	1	1	4	11	112.3344366059612	131	100	1	2	86.10002874950094	0.0	0.6666666666666666	0.45	1	2.0	9	4340.964956673464	1	0	10	0.2	1	2	15	0	0	4	0	12	694	1	0	FALSE
edu.cmu.sphinx.tools.datacollection.server	CorpusTranscriptsOnlyWriter	2	0.0	3.5	29	0.4449374130475644	20478.13411963321	3	1	1	2	3	96.61473317821029	9	38	0	1	96.378972785928	0.0	0.0	1.0	0	0.0	6	1334.8122391426932	0	0	3	0.0	1	0	7	0	0	2	1	1	234	1	0	FALSE
edu.cmu.sphinx.util.props	Registry	5	0.125	1.2	16	0.12295178155337544	1879.3223934282298	7	1	1	6	87	90.59143239340794	37	25	85	1	132.88258498459268	0.0	0.0	0.6	0	1.0	2	368.8553446601263	0	3	3	0.0	1	0	6	0	1	2	0	7	97	1	0	FALSE
edu.cmu.sphinx.tools.corpus	TextFileOfDoubles	6	0.4	1.8333333333333333	17	0.17968197235624106	6428.155435801446	7	1	0	6	5	175.65676108532807	15	24	5	1	135.7713470808178	0.0	0.0	0.6666666666666666	0	6.0	5	539.0459170687232	0	1	0	0.0	1	0	11	0	0	5	0	2	133	1	0	FALSE
edu.cmu.sphinx.tools.corpus.xml	CorpusXMLJavalutionFormats	2	0.0	1.0	25	0.38256191763891706	17230.540025926675	2	0	1	11	10	57.46374278419087	15	28	1	1	99.75489537537561	0.0	0.0	0.0	0	2.0	1	1147.6857529167512	0	1	9	0.0	1	0	2	0	9	1	0	2	239	1	0	FALSE
edu.cmu.sphinx.util	CommandInterface	2	0.0	1.0	3	0.017102963496286646	105.4926607462707	2	0	0	2	3	107.43926044457086	19	4	3	1	157.4380098238581	0.0	0.0	0.0	0	2.0	1	51.30889048885994	0	2	1	0.0	0	0	2	0	0	0	0	3	19	1	0	FALSE
demo.jsapi.cardmatch	Recorder	3	0.0	1.0	4	0.014276307141103478	64.24338213496566	3	0	0	3	1	128.29922970922607	18	5	1	1	160.52089281619982	0.0	0.0	0.0	0	3.0	1	42.82892142331043	0	0	0	0.0	0	0	3	0	0	3	0	4	19	1	0	FALSE
edu.cmu.sphinx.frontend.util	Microphone	15	0.10374149659863945	2.6	202	2.563501525565257	95710.90605246215	57	1	1	15	26	88.90842043216838	231	262	14	1	99.26530510581873	0.0	0.5	0.12063492063492064	1	98.0	6	7690.504576695772	1	4	12	0.08	1	1	39	0	0	11	0	49	1402	1	0	FALSE
edu.cmu.sphinx.frontend.frequencywarp	PLPFrequencyFilterBank	8	0.1978021978021978	2.375	100	1.2434823171985194	73430.3602430552	21	1	1	8	11	79.19691872931767	113	119	1	1	99.33925570856528	0.0	0.5	0.25	1	10.0	6	3730.446951595558	1	2	10	0.1111111111111111	1	1	19	0	0	6	0	20	721	1	0	FALSE
edu.cmu.sphinx.linguist.flat	FlatLinguist$GState	47	0.03140096618357488	2.4893617021276597	504	6.028453114345725	238505.99342198417	56	1	1	49	21	54.31015881767571	462	555	0	1	104.30890819696295	0.0	0.0	0.08037825059101655	1	1114.0	8	18085.359343037173	1	10	21	0.0	1	0	117	0	2	37	0	145	3485	1	0	FALSE
tests.live	Live$DecodingThread	2	0.0	3.0	26	0.2696328127795988	6903.265062430104	2	0	1	2	2	101.56951909820873	8	34	0	1	101.33375870592644	0.0	0.5	0.0	0	2.0	5	808.8984383387964	1	0	2	0.0	1	1	6	0	0	2	0	4	151	0	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist$LexTreeUnitState	11	0.05	1.3636363636363635	44	0.4226842822932702	9165.616605014277	15	1	1	11	5	125.70586456964378	49	66	0	1	125.47010417736149	0.0	0.5	0.20454545454545456	1	44.0	3	1268.0528468798107	1	4	5	0.0	1	1	15	0	0	7	1	9	302	1	0	FALSE
edu.cmu.sphinx.util	SocketCommandClient$CommandInterface_1	2	0.0	2.0	15	0.12516078056419877	4405.938958415406	2	0	1	2	1	112.99117142938735	0	16	0	1	112.99117142938735	0.0	0.0	0.0	0	2.0	3	375.4823416925963	0	2	1	0.0	1	0	4	0	0	0	0	0	82	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate.trainer	Sphinx3Saver	43	0.056067588325652847	2.5813953488372094	650	8.612410323720107	618370.0512728852	74	1	1	44	19	46.06433262927397	364	744	2	1	94.16961439581277	1.0	0.0	0.08702175543885972	1	930.0	14	25837.230971160323	0	17	18	0.0	1	0	111	1	1	26	1	78	4328	0	0	FALSE
edu.cmu.sphinx.frontend.util	Utterance	7	0.1111111111111111	1.0	24	0.24035068426083273	3621.0815206279476	10	1	1	7	2	113.95938752374633	41	37	2	1	131.8322077953576	0.0	0.0	0.42857142857142855	1	16.0	1	721.0520527824982	0	2	0	0.0	1	0	7	0	0	5	0	8	177	1	0	FALSE
edu.cmu.sphinx.decoder.search	WordStats$TokenTypeTracker	3	0.8333333333333333	3.3333333333333335	42	0.49323871633549804	9747.181691928005	12	1	1	3	5	82.44300282067877	15	49	0	1	100.31582309229003	0.0	0.0	0.6666666666666666	0	0.0	8	1479.716149006494	0	1	5	0.0	1	0	10	0	0	2	0	4	309	0	0	FALSE
edu.cmu.sphinx.linguist.language.ngram.large	BigramBuffer	3	0.0	2.0	25	0.2496477572016375	10560.108148949728	3	0	0	3	4	66.93397591815521	23	33	2	1	109.22512850933995	0.0	0.5	0.0	0	3.0	4	748.9432716049125	1	0	3	0.0	1	1	6	0	0	3	0	4	163	0	0	FALSE
edu.cmu.sphinx.research.parallel	CombineToken	11	0.4	1.2727272727272727	43	0.4591726413383703	8509.95173790822	12	1	1	11	10	98.17860127437609	66	59	6	1	130.40026438134984	0.0	0.5	0.6363636363636364	0	5.0	2	1377.517924015111	1	3	4	0.020833333333333332	1	1	14	0	0	8	0	13	316	1	0	FALSE
edu.cmu.sphinx.util	SocketCommandClient$CommandInterface_0	2	0.0	1.5	7	0.05097594168060902	700.8246902175007	2	0	1	2	1	133.07106573119776	0	10	0	1	133.07106573119776	0.0	0.0	0.0	0	2.0	2	152.92782504182705	0	2	1	0.0	1	0	3	0	0	0	0	0	41	0	0	FALSE
edu.cmu.sphinx.result	MAPConfidenceScorer$MAPConfidenceResult	5	0.125	1.0	14	0.08789952137679553	1086.2006186520553	7	1	1	5	3	123.4951641080057	27	20	0	1	141.36798437961696	0.0	0.0	0.6	0	5.0	1	263.6985641303866	0	2	3	0.0	1	0	5	0	0	3	1	5	79	0	0	FALSE
com.sun.speech.engine.recognition	RuleParser$jsgfRuleSequence	3	0.5	1.0	8	0.0485332863565742	429.158224086151	4	1	1	3	0	142.79682590515128	0	6	0	1	142.79682590515128	0.0	0.5	0.6666666666666666	0	1.0	1	145.5998590697226	0	0	0	0.0	0	1	3	0	0	3	1	0	44	0	0	FALSE
edu.cmu.sphinx.linguist.dflat	DynamicFlatLinguist	15	0.0819327731092437	1.8666666666666667	161	2.0487918313445315	64493.24671001361	49	1	1	17	31	60.814327860019	178	206	0	1	104.94193767082821	0.0	0.0	0.10588235294117647	1	99.0	6	6146.375494033594	0	3	31	0.0	1	0	28	0	2	12	1	57	1122	1	0	FALSE
demo.jsapi.dialog	Dialog	1	0.0	5.0	34	0.5822156474587021	30708.11153436436	1	0	1	1	10	29.689373042899646	10	44	2	1	78.16638393767553	0.0	0.0	0.0	0	1.0	5	1746.6469423761064	0	0	9	0.0	1	0	5	0	0	1	0	2	284	1	0	FALSE
edu.cmu.sphinx.util	SphinxHelp	1	0.0	1.0	10	0.11512881031935798	2918.1384472827476	2	1	0	1	0	58.30568171219425	8	12	0	1	106.41096347873305	0.0	0.0	1.0	0	0.0	1	345.38643095807396	0	0	0	0.0	1	0	1	0	0	1	0	2	80	1	0	FALSE
edu.cmu.sphinx.tools.audio	RawWriter	2	1.25	3.0	27	0.3267665282854429	12210.49287033214	6	1	1	2	1	57.092176160215374	15	31	1	1	99.38332875140011	0.0	0.0	0.875	0	2.0	3	980.2995848563287	0	0	0	0.0	1	0	6	0	0	2	0	5	199	1	0	FALSE
edu.cmu.sphinx.linguist.language.grammar	GrammarInterface	2	0.0	1.0	3	0.008666666666666666	31.0	2	0	1	2	3	119.33517452699108	14	4	2	1	161.62632711817582	0.0	0.0	0.0	0	2.0	1	26.0	0	1	1	0.0	0	0	2	0	0	1	0	1	13	1	0	FALSE
edu.cmu.sphinx.tools.datacollection.client	AudioCollector	20	0.2388663967611336	1.9	169	1.6762080914827766	42460.45785574358	33	1	1	21	9	93.09336120189914	114	255	1	1	110.9661814735104	0.0	0.0	0.3038461538461538	1	0.0	7	5028.62427444833	0	6	8	0.0	1	0	38	0	1	14	0	22	1072	1	0	FALSE
edu.cmu.sphinx.tools.dictator	DictatorView$ActionListener	1	0.0	1.0	3	0.018201504169791678	128.5112812734376	1	0	1	1	0	136.59490383525065	0	4	0	1	136.59490383525065	0.0	0.0	0.0	0	0.0	1	54.604512509375034	0	0	0	0.0	0	0	1	0	0	1	0	0	17	0	1	TRUE
demo.jsapi.tags	LiveConnectDemo	5	0.375	1.8	33	0.3606131427271779	11834.532395599328	7	1	1	5	4	115.50292634121803	22	53	1	1	115.26716594893574	0.0	0.0	0.2	1	11.0	3	1081.8394281815338	0	1	3	0.0	1	0	9	0	0	4	0	6	223	1	0	FALSE
tests.live	LiveFrame$Runnable_1	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
tests.live	LiveFrame$Runnable_0	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
demo.sphinx.wavfile	WavFile	1	0.0	7.0	31	0.5532381984191003	29815.306337230424	1	0	1	1	6	50.30596422458796	13	43	1	1	79.68635001077718	0.0	0.0	0.0	0	1.0	7	1659.714595257301	0	0	5	0.0	1	0	7	0	0	1	0	6	270	1	0	FALSE
tests.live	LiveFrame$Runnable_5	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
tests.live	LiveFrame$Runnable_4	1	0.0	1.0	3	0.01595437904621612	111.6578428466209	1	0	1	1	0	137.07567878860897	0	4	0	1	137.07567878860897	0.0	0.0	0.0	0	0.0	1	47.863137138648355	0	0	0	0.0	0	0	1	0	0	1	0	0	16	0	0	FALSE
edu.cmu.sphinx.tools.corpus	PCMAudioFile	16	0.13333333333333333	1.5	58	0.5738607443687578	18985.582676891616	22	1	1	16	7	128.89956911915775	14	75	6	1	128.89956911915775	0.0	0.0	0.2916666666666667	1	60.0	8	1721.5822331062732	0	2	1	0.0	1	0	24	0	0	14	0	1	409	1	0	FALSE
edu.cmu.sphinx.frontend.endpoint	SpeechStartSignal	3	0.0	1.0	7	0.03479298334006413	253.19248754831747	3	0	1	3	2	126.72865636284823	16	11	1	1	144.6014766344595	0.0	0.5	0.0	0	3.0	1	104.37895002019238	0	1	1	0.0	1	1	3	0	0	2	0	4	35	1	0	FALSE
edu.cmu.sphinx.decoder.search	WordPruningBreadthFirstSearchManager	44	0.042706131078224095	2.3636363636363638	428	5.035067344170853	171407.66932451088	99	1	1	44	29	56.93313862456124	409	545	0	1	106.93188800384847	0.0	0.0	0.05991735537190083	1	1082.0	11	15105.20203251256	0	15	29	0.0	1	0	104	0	0	29	1	135	2834	1	0	FALSE
tests.live	LiveFrame$Runnable_3	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	SenoneSequence	6	0.2	2.1666666666666665	40	0.34907084396560784	14858.868841369522	7	1	1	6	14	82.84809269736886	36	46	13	1	115.0697558043426	0.0	0.0	0.8333333333333334	0	0.0	6	1047.2125318968235	0	2	1	0.0	1	0	13	0	0	4	1	7	234	1	0	FALSE
edu.cmu.sphinx.trainer	FlatInitializerLearner	10	0.0707070707070707	2.3	81	0.8676736850169022	23989.056828387078	21	1	1	10	17	68.2132589570373	72	110	1	1	110.50441154822204	0.0	0.0	0.15454545454545454	1	38.0	7	2603.0210550507068	0	2	16	0.0	1	0	23	0	0	8	1	20	531	1	0	FALSE
tests.live	LiveFrame$Runnable_2	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
tests.live	LiveFrame$Runnable_9	1	0.0	2.0	4	0.02363582506946619	268.87219043429417	1	0	1	1	0	129.25031990570042	0	6	0	1	129.25031990570042	0.0	0.0	0.0	0	0.0	2	70.90747520839857	0	0	0	0.0	0	0	2	0	0	1	0	0	21	0	0	FALSE
tests.live	LiveFrame$Runnable_8	1	0.0	2.0	4	0.02363582506946619	268.87219043429417	1	0	1	1	0	129.25031990570042	0	6	0	1	129.25031990570042	0.0	0.0	0.0	0	0.0	2	70.90747520839857	0	0	0	0.0	0	0	2	0	0	1	0	0	21	0	0	FALSE
tests.live	LiveFrame$ActionListener_16$Thread	1	0.0	1.0	3	0.010152946458820278	56.91767875292167	1	0	1	1	0	139.38018843257538	0	4	0	1	139.38018843257538	0.0	0.0	0.0	0	1.0	1	30.458839376460833	1	0	0	0.0	0	0	1	0	0	1	0	0	12	0	0	FALSE
tests.live	LiveFrame$Runnable_7	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
tests.live	LiveFrame$Runnable_6	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
edu.cmu.sphinx.research.parallel	SameTimeScoreCombiner	6	0.3	2.5	69	0.8129597862644987	34254.655183359944	8	1	1	6	4	53.8839602897382	61	78	0	1	102.36097118451409	0.0	0.0	0.25	1	14.0	5	2438.879358793496	0	2	4	0.0	1	0	15	0	0	4	1	19	465	1	0	FALSE
edu.cmu.sphinx.util.props	PropertyException	5	0.3333333333333333	1.2	19	0.13795369481995207	2227.1796740621994	8	1	0	5	116	114.42896395839472	27	27	116	1	132.30178423000598	0.0	0.5	0.6	0	5.0	2	413.8610844598562	0	4	1	0.0	1	1	6	0	0	1	0	6	109	1	0	FALSE
edu.cmu.sphinx.trainer	TranscriptHMMGraph	1	0.0	1.0	5	0.050479275134435855	691.8792176247334	1	0	1	1	6	80.27116624150703	7	9	1	1	122.56231883269177	0.0	0.5	0.0	0	1.0	1	151.43782540330756	1	0	5	0.0	1	1	1	0	0	1	1	3	38	1	0	FALSE
edu.cmu.sphinx.recognizer	RecognizerState	2	0.0	1.0	13	0.168689224946617	4271.249019693706	10	1	0	3	10	78.19150771518528	25	22	10	1	115.75401737322528	0.0	0.0	0.125	0	2.0	1	506.067674839851	0	1	0	0.0	1	0	2	0	1	1	0	8	113	1	0	FALSE
edu.cmu.sphinx.linguist.flat	WordState	5	0.0	1.0	11	0.08362982537029441	761.8758928393161	5	0	1	5	4	110.35925006978755	30	17	2	1	142.5809131767613	0.0	0.5	0.0	0	5.0	1	250.88947611088324	1	3	3	0.05454545454545454	1	1	5	0	0	2	0	6	73	1	0	FALSE
edu.cmu.sphinx.tools.corpus	AudioDatabaseOld	21	0.02142857142857143	1.0	45	0.28647431783102345	3000.4920758796516	28	1	0	21	0	143.03670480235996	96	63	0	1	142.80094441007768	0.0	0.0	0.12244897959183673	0	168.0	1	859.4229534930703	0	3	0	0.0	0	0	21	0	0	18	0	3	255	1	0	FALSE
edu.cmu.sphinx.frontend	DataEndSignal	4	0.6666666666666666	1.0	11	0.08127031045411491	844.455440557919	5	1	0	4	25	99.17466325943589	28	17	24	1	141.46581585062063	0.0	0.5	0.5	0	6.0	1	243.81093136234472	0	1	1	0.0	1	1	4	0	0	3	0	5	70	1	0	FALSE
tests.linguist.language	LMGramTest	2	1.0	1.5	26	0.33632647850537656	7412.272526161869	3	1	1	2	9	83.37705466618215	11	33	1	1	101.24987493779341	0.0	0.0	0.5	0	2.0	2	1008.9794355161297	0	0	8	0.0	1	0	3	0	0	2	0	3	188	1	0	FALSE
edu.cmu.sphinx.decoder.search	SimpleActiveListManager	12	0.05454545454545456	1.5	67	0.714245108719062	16494.65744633447	22	1	1	12	8	77.83016898295882	95	89	0	1	120.12132157414356	0.0	0.0	0.15	1	40.0	3	2142.735326157186	0	4	8	0.0	1	0	18	0	0	8	1	21	474	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	CompositeSenone	10	0.018518518518518517	1.8	71	0.6789458381812222	29033.944268469648	16	1	1	10	6	69.78007754482495	76	81	4	1	112.07123013600969	0.0	0.0	0.18333333333333332	1	18.0	6	2036.8375145436667	0	2	2	0.0	1	0	18	0	0	8	1	12	442	1	0	FALSE
edu.cmu.sphinx.linguist.flat	CIPhoneLoop$PhoneLoopSearchGraph	7	0.16666666666666666	1.5714285714285714	57	0.6745921762757636	23854.660219842663	9	1	1	7	12	91.5185896144209	39	78	0	1	109.39140988603216	0.0	0.0	0.35714285714285715	1	12.0	4	2023.7765288272908	0	1	12	0.0	1	0	11	0	0	6	1	10	400	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	HMMManager	6	0.2	1.5	30	0.2872565942728924	7464.126230379135	8	1	1	7	15	78.17141993964547	43	37	12	1	120.46257253083022	0.0	0.0	0.3333333333333333	1	14.0	3	861.7697828186772	0	3	3	0.0	1	0	9	0	1	3	0	7	205	1	0	FALSE
edu.cmu.sphinx.result	Edge	12	0.3181818181818182	1.1666666666666667	42	0.5276820456876841	11236.598312841717	16	1	1	12	5	97.54563838990529	72	65	5	1	129.76730149687904	0.0	0.0	0.5416666666666666	0	0.0	3	1583.0461370630524	0	1	2	0.0	1	0	14	0	0	11	0	13	364	1	0	FALSE
edu.cmu.sphinx.linguist.flat	GrammarPoint	12	0.16666666666666666	3.6666666666666665	159	1.8092465624702803	122836.66443242537	18	1	1	12	9	49.09270616440655	121	185	1	1	97.56971705918244	0.0	0.0	0.3194444444444444	1	34.0	9	5427.739687410841	0	5	8	0.0	1	0	44	0	0	7	0	27	1054	1	0	FALSE
edu.cmu.sphinx.decoder.search	SearchManager	8	0.0	1.0	9	0.04149019558658476	204.28650986899643	8	0	1	8	9	127.69725670277231	53	10	4	1	159.91891980974606	0.0	0.5	0.0	0	8.0	1	124.47058675975428	0	4	5	0.0	0	1	8	0	0	4	0	9	50	1	0	FALSE
